date,quintile,n,mean_pred_ret,mean_real_ret,median_real_ret
2026-02-27,3,12,-0.08815858952063009,0.013204940714990093,0.006841333823442486
2026-02-27,4,12,-0.034505833126278355,-0.039188521930586286,-0.0397447789395608
2026-02-27,5,12,0.027271638001628285,-0.042526833873313886,-0.05473960307009956
2026-03-06,1,12,-0.2798153494702638,-0.07651585275298779,-0.07007704411448668
2026-03-06,2,12,-0.16967790400620608,-0.020677229873774017,-0.04124257392590991
2026-03-06,3,12,-0.1166125799982407,-0.034480852919858036,-0.028231948276045693
2026-03-06,4,12,-0.0698224296981494,0.006139057646703333,-0.0013344010343496748
2026-03-06,5,12,0.021868548385722237,0.039997046833869294,0.021107020333026583
2026-03-13,1,12,-0.2262361336573954,-0.022271642914671274,-0.009658360776296615
2026-03-13,2,12,-0.13936174287010664,-0.04436000511155388,-0.0629822855003993
2026-03-13,3,12,-0.08176743198708557,-0.04330434814768569,-0.0649236641221374
2026-03-13,4,12,-0.05300290086873599,-0.038031573605710696,-0.0413901580405962
2026-03-13,5,12,0.001479382069868825,-0.018652018616970172,-0.008600733914578884
2026-03-20,1,12,-0.18530958259154148,-0.03331286227001432,-0.04409832591650781
2026-03-20,2,12,-0.10300843946735437,-0.040851496078535325,-0.042042918604787316
2026-03-20,3,12,-0.07381878512378422,-0.024482728510590013,-0.005547746715694857
2026-03-20,4,12,-0.03595517723387643,-0.023397583080238076,-0.036394273464799065
2026-03-20,5,12,0.018946860440884467,-0.05340537760044192,-0.053506991166114015
2026-03-27,1,12,-0.1941259301337541,0.02327517620849992,0.016843488148728825
2026-03-27,2,12,-0.08343516413353314,-0.02360233709828242,-0.01163130541152535
2026-03-27,3,12,-0.04256050037616985,0.007227612019410227,-0.01231366092492886
2026-03-27,4,12,-0.01623148303655068,-0.01721019734269726,-0.02094042902401788
2026-03-27,5,12,0.04972430294914704,0.0007841788227255045,-0.006696116728639068
2026-04-03,1,12,-0.16601337230459867,0.07610420410897059,0.04296329585877612
2026-04-03,2,12,-0.05863154843015297,0.07758986612747633,0.08023937974971707
2026-04-03,3,12,-0.02110261410934559,0.07564821538741781,0.04376782830943715
2026-04-03,4,12,0.0032639140471596253,0.04580795593072238,0.03543452153501825
2026-04-03,5,12,0.058740246716034526,0.05023757510624486,0.05825583913379728
2026-04-10,1,12,-0.17570811324266702,0.017792072458197906,0.005975024637047355
2026-04-10,2,12,-0.09406217532470207,0.0263838069531664,0.02798744012586396
2026-04-10,3,12,-0.054922374973703954,0.029921153898322433,0.04215555955029493
2026-04-10,4,12,-0.0199267446981989,0.04728248649285833,0.05085380586254529
2026-04-10,5,12,0.04534382844563032,0.0364437057918356,0.03311803008090852
2026-04-17,1,12,-0.17320083266409428,0.038931061112124195,-0.007574290769348513
2026-04-17,2,12,-0.09976328668771683,0.05690499197571749,0.06720459055986394
2026-04-17,3,12,-0.053528547749664236,0.02084824492674515,0.014808005472576102
2026-04-17,4,12,-0.02566331024920455,-0.0005011347972836236,0.00334661767196065
2026-04-17,5,12,0.022505374913823473,-0.009942927732172258,-0.005023997987278206
2026-04-24,1,12,-0.18191843669474114,-0.02911334532322593,-0.006980952084694403
